StationCode,isSWMP,DateTimeStamp,Historical,ProvisionalPlus,CollMethd,REP,F_Record,PO4F,F_PO4F,NH4F,F_NH4F,NO2F,F_NO2F,NO3F,F_NO3F,NO23F,F_NO23F,CHLA_N,F_CHLA_N,Unnamed: 20,Component,Year,Month ,Start,Tide,Transect,Distance (m),Sample,Secchi (m),HV,MS,VA,CD,HD,EC,ZP,PPC,PPF,NM
cbmocnut  ,P,06/16/2009 7:15,1,1,1,1,,0.0038,<0>  ,0.021,<0>  ,0.0117,<0>  ,0.372,<0>  ,0.384,<0>  ,31.5,<0>  ,,OPC,2009,JUN,,,OPC1,10,2,0.45,2,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
cbmocnut  ,P,06/16/2009 7:15,1,1,1,1,,0.0038,<0>  ,0.021,<0>  ,0.0117,<0>  ,0.372,<0>  ,0.384,<0>  ,31.5,<0>  ,,OPC,2009,JUN,,,OPC1,10,3,0.49,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
cbmocnut  ,P,06/16/2009 7:15,1,1,1,1,,0.0038,<0>  ,0.021,<0>  ,0.0117,<0>  ,0.372,<0>  ,0.384,<0>  ,31.5,<0>  ,,OPC,2009,JUN,,,OPC1,20,1,0.53,0,0.0,0.0,2.0,,0.0,0.0,0.0,,0.0
cbmocnut  ,P,06/16/2009 7:15,1,1,1,1,,0.0038,<0>  ,0.021,<0>  ,0.0117,<0>  ,0.372,<0>  ,0.384,<0>  ,31.5,<0>  ,,OPC,2009,JUN,,,OPC1,20,2,0.48,2,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
cbmocnut  ,P,06/16/2009 7:15,1,1,1,1,,0.0038,<0>  ,0.021,<0>  ,0.0117,<0>  ,0.372,<0>  ,0.384,<0>  ,31.5,<0>  ,,OPC,2009,JUN,,,OPC1,20,3,0.48,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
cbmocnut  ,P,06/16/2009 7:15,1,1,1,1,,0.0038,<0>  ,0.021,<0>  ,0.0117,<0>  ,0.372,<0>  ,0.384,<0>  ,31.5,<0>  ,,OPC,2009,JUN,,,OPC1,30,1,0.43,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
cbmocnut  ,P,06/16/2009 7:15,1,1,1,1,,0.0038,<0>  ,0.021,<0>  ,0.0117,<0>  ,0.372,<0>  ,0.384,<0>  ,31.5,<0>  ,,OPC,2009,JUN,,,OPC1,30,2,0.44,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
cbmocnut  ,P,06/16/2009 7:15,1,1,1,1,,0.0038,<0>  ,0.021,<0>  ,0.0117,<0>  ,0.372,<0>  ,0.384,<0>  ,31.5,<0>  ,,OPC,2009,JUN,,,OPC1,30,3,0.48,2,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
cbmocnut  ,P,06/16/2009 7:15,1,1,1,1,,0.0038,<0>  ,0.021,<0>  ,0.0117,<0>  ,0.372,<0>  ,0.384,<0>  ,31.5,<0>  ,,OPC,2009,JUN,,,OPC1,40,1,0.45,2.5,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
cbmocnut  ,P,06/16/2009 7:15,1,1,1,1,,0.0038,<0>  ,0.021,<0>  ,0.0117,<0>  ,0.372,<0>  ,0.384,<0>  ,31.5,<0>  ,,OPC,2009,JUN,,,OPC1,40,2,0.42,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
cbmocnut  ,P,06/16/2009 7:15,1,1,1,1,,0.0038,<0>  ,0.021,<0>  ,0.0117,<0>  ,0.372,<0>  ,0.384,<0>  ,31.5,<0>  ,,OPC,2009,JUN,,,OPC1,40,3,0.45,0,0.0,0.0,2.0,,0.0,0.0,0.0,,0.0
cbmocnut  ,P,06/16/2009 7:15,1,1,1,1,,0.0038,<0>  ,0.021,<0>  ,0.0117,<0>  ,0.372,<0>  ,0.384,<0>  ,31.5,<0>  ,,OPC,2009,JUN,,,OPC1,50,1,0.42,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
cbmocnut  ,P,06/16/2009 7:15,1,1,1,1,,0.0038,<0>  ,0.021,<0>  ,0.0117,<0>  ,0.372,<0>  ,0.384,<0>  ,31.5,<0>  ,,OPC,2009,JUN,,,OPC1,50,2,0.48,2,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
cbmocnut  ,P,06/16/2009 7:15,1,1,1,1,,0.0038,<0>  ,0.021,<0>  ,0.0117,<0>  ,0.372,<0>  ,0.384,<0>  ,31.5,<0>  ,,OPC,2009,JUN,,,OPC1,50,3,0.49,2,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
cbmocnut  ,P,06/16/2009 7:15,1,1,1,1,,0.0038,<0>  ,0.021,<0>  ,0.0117,<0>  ,0.372,<0>  ,0.384,<0>  ,31.5,<0>  ,,OPC,2009,JUN,,,OPC1,60,1,0.41,2,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
cbmocnut  ,P,06/16/2009 7:15,1,1,1,1,,0.0038,<0>  ,0.021,<0>  ,0.0117,<0>  ,0.372,<0>  ,0.384,<0>  ,31.5,<0>  ,,OPC,2009,JUN,,,OPC1,60,2,0.51,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
cbmocnut  ,P,06/16/2009 7:15,1,1,1,1,,0.0038,<0>  ,0.021,<0>  ,0.0117,<0>  ,0.372,<0>  ,0.384,<0>  ,31.5,<0>  ,,OPC,2009,JUN,,,OPC1,60,3,0.48,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
cbmocnut  ,P,06/16/2009 7:15,1,1,1,1,,0.0038,<0>  ,0.021,<0>  ,0.0117,<0>  ,0.372,<0>  ,0.384,<0>  ,31.5,<0>  ,,OPC,2009,JUN,13:49:00,Incoming(High@15:00),OPC2,50,1,0.5,44,0.0,0.0,5.0,,0.0,0.0,0.0,,0.0
cbmocnut  ,P,06/16/2009 7:15,1,1,1,1,,0.0038,<0>  ,0.021,<0>  ,0.0117,<0>  ,0.372,<0>  ,0.384,<0>  ,31.5,<0>  ,,OPC,2009,JUN,,,OPC2,50,2,0.55,8,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
cbmocnut  ,P,06/16/2009 7:15,1,1,1,1,,0.0038,<0>  ,0.021,<0>  ,0.0117,<0>  ,0.372,<0>  ,0.384,<0>  ,31.5,<0>  ,,OPC,2009,JUN,,,OPC2,50,3,0.55,16,0.0,0.0,6.0,,0.0,0.0,0.0,,0.0
cbmocnut  ,P,06/16/2009 7:15,1,1,1,1,,0.0038,<0>  ,0.021,<0>  ,0.0117,<0>  ,0.372,<0>  ,0.384,<0>  ,31.5,<0>  ,,OPC,2009,JUN,,,OPC2,60,1,0.47,20,0.0,0.0,0.0,,0.0,2.0,0.0,,0.0
cbmocnut  ,P,06/16/2009 7:15,1,1,1,1,,0.0038,<0>  ,0.021,<0>  ,0.0117,<0>  ,0.372,<0>  ,0.384,<0>  ,31.5,<0>  ,,OPC,2009,JUN,,,OPC2,60,2,0.46,16,0.0,0.0,2.0,,0.0,0.0,0.0,,0.0
cbmocnut  ,P,06/16/2009 7:15,1,1,1,1,,0.0038,<0>  ,0.021,<0>  ,0.0117,<0>  ,0.372,<0>  ,0.384,<0>  ,31.5,<0>  ,,OPC,2009,JUN,,,OPC2,60,3,0.46,18,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
cbmocnut  ,P,06/16/2009 7:15,1,1,1,1,,0.0038,<0>  ,0.021,<0>  ,0.0117,<0>  ,0.372,<0>  ,0.384,<0>  ,31.5,<0>  ,,OPC,2009,JUN,11:21:00,Incoming (low@10:30),OPCC1,10,1,0.38,10,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
cbmocnut  ,P,06/16/2009 7:15,1,1,1,1,,0.0038,<0>  ,0.021,<0>  ,0.0117,<0>  ,0.372,<0>  ,0.384,<0>  ,31.5,<0>  ,,OPC,2009,JUN,,,OPCC1,10,2,0.38,2,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
cbmocnut  ,P,06/16/2009 7:15,1,1,1,1,,0.0038,<0>  ,0.021,<0>  ,0.0117,<0>  ,0.372,<0>  ,0.384,<0>  ,31.5,<0>  ,,OPC,2009,JUN,,,OPCC1,10,3,0.45,3.5,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
cbmocnut  ,P,06/16/2009 7:15,1,1,1,1,,0.0038,<0>  ,0.021,<0>  ,0.0117,<0>  ,0.372,<0>  ,0.384,<0>  ,31.5,<0>  ,,OPC,2009,JUN,,,OPCC1,20,1,0.37,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
cbmocnut  ,P,06/16/2009 7:15,1,1,1,1,,0.0038,<0>  ,0.021,<0>  ,0.0117,<0>  ,0.372,<0>  ,0.384,<0>  ,31.5,<0>  ,,OPC,2009,JUN,,,OPCC1,20,2,0.35,2,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
cbmocnut  ,P,06/16/2009 7:15,1,1,1,1,,0.0038,<0>  ,0.021,<0>  ,0.0117,<0>  ,0.372,<0>  ,0.384,<0>  ,31.5,<0>  ,,OPC,2009,JUN,,,OPCC1,20,3,0.36,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
cbmocnut  ,P,06/16/2009 7:15,1,1,1,1,,0.0038,<0>  ,0.021,<0>  ,0.0117,<0>  ,0.372,<0>  ,0.384,<0>  ,31.5,<0>  ,,OPC,2009,JUN,,,OPCC1,30,1,0.37,2,2.0,0.0,0.0,,0.0,0.0,0.0,,0.0
cbmocnut  ,P,06/16/2009 7:15,1,1,1,1,,0.0038,<0>  ,0.021,<0>  ,0.0117,<0>  ,0.372,<0>  ,0.384,<0>  ,31.5,<0>  ,,OPC,2009,JUN,,,OPCC1,30,2,0.42,2,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
cbmocnut  ,P,06/16/2009 7:15,1,1,1,1,,0.0038,<0>  ,0.021,<0>  ,0.0117,<0>  ,0.372,<0>  ,0.384,<0>  ,31.5,<0>  ,,OPC,2009,JUN,,,OPCC1,30,3,0.37,2,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
cbmocnut  ,P,06/16/2009 7:15,1,1,1,1,,0.0038,<0>  ,0.021,<0>  ,0.0117,<0>  ,0.372,<0>  ,0.384,<0>  ,31.5,<0>  ,,OPC,2009,JUN,,,OPCC1,40,1,0.45,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
cbmocnut  ,P,06/16/2009 7:15,1,1,1,1,,0.0038,<0>  ,0.021,<0>  ,0.0117,<0>  ,0.372,<0>  ,0.384,<0>  ,31.5,<0>  ,,OPC,2009,JUN,,,OPCC1,40,2,0.43,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
cbmocnut  ,P,06/16/2009 7:15,1,1,1,1,,0.0038,<0>  ,0.021,<0>  ,0.0117,<0>  ,0.372,<0>  ,0.384,<0>  ,31.5,<0>  ,,OPC,2009,JUN,,,OPCC1,40,3,0.4,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
cbmocnut  ,P,06/16/2009 7:15,1,1,1,1,,0.0038,<0>  ,0.021,<0>  ,0.0117,<0>  ,0.372,<0>  ,0.384,<0>  ,31.5,<0>  ,,OPC,2009,JUN,,,OPCC1,50,1,0.34,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
cbmocnut  ,P,06/16/2009 7:15,1,1,1,1,,0.0038,<0>  ,0.021,<0>  ,0.0117,<0>  ,0.372,<0>  ,0.384,<0>  ,31.5,<0>  ,,OPC,2009,JUN,,,OPCC1,50,2,0.4,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
cbmocnut  ,P,06/16/2009 7:15,1,1,1,1,,0.0038,<0>  ,0.021,<0>  ,0.0117,<0>  ,0.372,<0>  ,0.384,<0>  ,31.5,<0>  ,,OPC,2009,JUN,,,OPCC1,50,3,0.37,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
cbmocnut  ,P,06/16/2009 7:15,1,1,1,1,,0.0038,<0>  ,0.021,<0>  ,0.0117,<0>  ,0.372,<0>  ,0.384,<0>  ,31.5,<0>  ,,OPC,2009,JUN,,,OPCC1,60,1,0.41,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
cbmocnut  ,P,06/16/2009 7:15,1,1,1,1,,0.0038,<0>  ,0.021,<0>  ,0.0117,<0>  ,0.372,<0>  ,0.384,<0>  ,31.5,<0>  ,,OPC,2009,JUN,,,OPCC1,60,2,0.5,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
cbmocnut  ,P,06/16/2009 7:15,1,1,1,1,,0.0038,<0>  ,0.021,<0>  ,0.0117,<0>  ,0.372,<0>  ,0.384,<0>  ,31.5,<0>  ,,OPC,2009,JUN,,,OPCC1,60,3,0.4,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
cbmocnut  ,P,06/16/2009 7:15,1,1,1,1,,0.0038,<0>  ,0.021,<0>  ,0.0117,<0>  ,0.372,<0>  ,0.384,<0>  ,31.5,<0>  ,,OPC,2009,JUN,09:34:00,Outgoing,OPCC2,10,1,0.55,3,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
cbmocnut  ,P,06/16/2009 7:15,1,1,1,1,,0.0038,<0>  ,0.021,<0>  ,0.0117,<0>  ,0.372,<0>  ,0.384,<0>  ,31.5,<0>  ,,OPC,2009,JUN,,,OPCC2,10,2,0.6,15,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
cbmocnut  ,P,06/16/2009 7:15,1,1,1,1,,0.0038,<0>  ,0.021,<0>  ,0.0117,<0>  ,0.372,<0>  ,0.384,<0>  ,31.5,<0>  ,,OPC,2009,JUN,,,OPCC2,10,3,0.55,15,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
cbmocnut  ,P,06/16/2009 7:15,1,1,1,1,,0.0038,<0>  ,0.021,<0>  ,0.0117,<0>  ,0.372,<0>  ,0.384,<0>  ,31.5,<0>  ,,OPC,2009,JUN,,,OPCC2,20,1,0.46,28,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
cbmocnut  ,P,06/16/2009 7:15,1,1,1,1,,0.0038,<0>  ,0.021,<0>  ,0.0117,<0>  ,0.372,<0>  ,0.384,<0>  ,31.5,<0>  ,,OPC,2009,JUN,,,OPCC2,20,2,0.56,9,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
cbmocnut  ,P,06/16/2009 7:15,1,1,1,1,,0.0038,<0>  ,0.021,<0>  ,0.0117,<0>  ,0.372,<0>  ,0.384,<0>  ,31.5,<0>  ,,OPC,2009,JUN,,,OPCC2,20,3,0.51,16,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
cbmocnut  ,P,06/16/2009 7:15,1,1,1,1,,0.0038,<0>  ,0.021,<0>  ,0.0117,<0>  ,0.372,<0>  ,0.384,<0>  ,31.5,<0>  ,,OPC,2009,JUN,,,OPCC2,30,1,0.37,57,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
cbmocnut  ,P,06/16/2009 7:15,1,1,1,1,,0.0038,<0>  ,0.021,<0>  ,0.0117,<0>  ,0.372,<0>  ,0.384,<0>  ,31.5,<0>  ,,OPC,2009,JUN,,,OPCC2,30,2,0.35,70,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
cbmocnut  ,P,06/16/2009 7:15,1,1,1,1,,0.0038,<0>  ,0.021,<0>  ,0.0117,<0>  ,0.372,<0>  ,0.384,<0>  ,31.5,<0>  ,,OPC,2009,JUN,,,OPCC2,30,3,0.34,8,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
cbmocnut  ,P,06/16/2009 7:15,1,1,1,1,,0.0038,<0>  ,0.021,<0>  ,0.0117,<0>  ,0.372,<0>  ,0.384,<0>  ,31.5,<0>  ,,OPC,2009,JUN,,,OPCC2,40,1,0.5,6.5,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
cbmocnut  ,P,06/16/2009 7:15,1,1,1,1,,0.0038,<0>  ,0.021,<0>  ,0.0117,<0>  ,0.372,<0>  ,0.384,<0>  ,31.5,<0>  ,,OPC,2009,JUN,,,OPCC2,40,2,0.49,10,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
cbmocnut  ,P,06/16/2009 7:15,1,1,1,1,,0.0038,<0>  ,0.021,<0>  ,0.0117,<0>  ,0.372,<0>  ,0.384,<0>  ,31.5,<0>  ,,OPC,2009,JUN,,,OPCC2,40,3,0.4,13,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
cbmocnut  ,P,06/16/2009 7:15,1,1,1,1,,0.0038,<0>  ,0.021,<0>  ,0.0117,<0>  ,0.372,<0>  ,0.384,<0>  ,31.5,<0>  ,,OPC,2009,JUN,,,OPCC2,50,1,0.39,6,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
cbmocnut  ,P,06/16/2009 7:15,1,1,1,1,,0.0038,<0>  ,0.021,<0>  ,0.0117,<0>  ,0.372,<0>  ,0.384,<0>  ,31.5,<0>  ,,OPC,2009,JUN,,,OPCC2,50,2,0.38,6,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
cbmocnut  ,P,06/16/2009 7:15,1,1,1,1,,0.0038,<0>  ,0.021,<0>  ,0.0117,<0>  ,0.372,<0>  ,0.384,<0>  ,31.5,<0>  ,,OPC,2009,JUN,,,OPCC2,50,3,0.35,5,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
cbmocnut  ,P,06/16/2009 7:15,1,1,1,1,,0.0038,<0>  ,0.021,<0>  ,0.0117,<0>  ,0.372,<0>  ,0.384,<0>  ,31.5,<0>  ,,OPC,2009,JUN,,,OPCC2,60,1,0.43,3.5,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
cbmocnut  ,P,06/16/2009 7:15,1,1,1,1,,0.0038,<0>  ,0.021,<0>  ,0.0117,<0>  ,0.372,<0>  ,0.384,<0>  ,31.5,<0>  ,,OPC,2009,JUN,,,OPCC2,60,2,0.49,0,0.0,0.0,2.0,,0.0,0.0,0.0,,0.0
cbmocnut  ,P,06/16/2009 7:15,1,1,1,1,,0.0038,<0>  ,0.021,<0>  ,0.0117,<0>  ,0.372,<0>  ,0.384,<0>  ,31.5,<0>  ,,OPC,2009,JUN,,,OPCC2,60,3,0.44,2,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
cbmocnut  ,P,06/16/2009 7:16,1,1,1,2,,0.0032,<0>  ,0.019,<0>  ,0.0119,<0>  ,0.335,<0>  ,0.347,<0>  ,32.6,<0>  ,,OPC,2009,JUN,12:29:00,Incoming (high@15:00),OPC1,10,1,0.48,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
cbmocnut  ,P,06/16/2009 7:16,1,1,1,2,,0.0032,<0>  ,0.019,<0>  ,0.0119,<0>  ,0.335,<0>  ,0.347,<0>  ,32.6,<0>  ,,OPC,2009,JUN,,,OPC1,10,2,0.45,2,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
cbmocnut  ,P,06/16/2009 7:16,1,1,1,2,,0.0032,<0>  ,0.019,<0>  ,0.0119,<0>  ,0.335,<0>  ,0.347,<0>  ,32.6,<0>  ,,OPC,2009,JUN,,,OPC1,10,3,0.49,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
cbmocnut  ,P,06/16/2009 7:16,1,1,1,2,,0.0032,<0>  ,0.019,<0>  ,0.0119,<0>  ,0.335,<0>  ,0.347,<0>  ,32.6,<0>  ,,OPC,2009,JUN,,,OPC1,20,1,0.53,0,0.0,0.0,2.0,,0.0,0.0,0.0,,0.0
cbmocnut  ,P,06/16/2009 7:16,1,1,1,2,,0.0032,<0>  ,0.019,<0>  ,0.0119,<0>  ,0.335,<0>  ,0.347,<0>  ,32.6,<0>  ,,OPC,2009,JUN,,,OPC1,20,2,0.48,2,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
cbmocnut  ,P,06/16/2009 7:16,1,1,1,2,,0.0032,<0>  ,0.019,<0>  ,0.0119,<0>  ,0.335,<0>  ,0.347,<0>  ,32.6,<0>  ,,OPC,2009,JUN,,,OPC1,20,3,0.48,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
cbmocnut  ,P,06/16/2009 7:16,1,1,1,2,,0.0032,<0>  ,0.019,<0>  ,0.0119,<0>  ,0.335,<0>  ,0.347,<0>  ,32.6,<0>  ,,OPC,2009,JUN,,,OPC1,30,1,0.43,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
cbmocnut  ,P,06/16/2009 7:16,1,1,1,2,,0.0032,<0>  ,0.019,<0>  ,0.0119,<0>  ,0.335,<0>  ,0.347,<0>  ,32.6,<0>  ,,OPC,2009,JUN,,,OPC1,30,2,0.44,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
cbmocnut  ,P,06/16/2009 7:16,1,1,1,2,,0.0032,<0>  ,0.019,<0>  ,0.0119,<0>  ,0.335,<0>  ,0.347,<0>  ,32.6,<0>  ,,OPC,2009,JUN,,,OPC1,30,3,0.48,2,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
cbmocnut  ,P,06/16/2009 7:16,1,1,1,2,,0.0032,<0>  ,0.019,<0>  ,0.0119,<0>  ,0.335,<0>  ,0.347,<0>  ,32.6,<0>  ,,OPC,2009,JUN,,,OPC1,40,1,0.45,2.5,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
cbmocnut  ,P,06/16/2009 7:16,1,1,1,2,,0.0032,<0>  ,0.019,<0>  ,0.0119,<0>  ,0.335,<0>  ,0.347,<0>  ,32.6,<0>  ,,OPC,2009,JUN,,,OPC1,40,2,0.42,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
cbmocnut  ,P,06/16/2009 7:16,1,1,1,2,,0.0032,<0>  ,0.019,<0>  ,0.0119,<0>  ,0.335,<0>  ,0.347,<0>  ,32.6,<0>  ,,OPC,2009,JUN,,,OPC1,40,3,0.45,0,0.0,0.0,2.0,,0.0,0.0,0.0,,0.0
cbmocnut  ,P,06/16/2009 7:16,1,1,1,2,,0.0032,<0>  ,0.019,<0>  ,0.0119,<0>  ,0.335,<0>  ,0.347,<0>  ,32.6,<0>  ,,OPC,2009,JUN,,,OPC1,50,1,0.42,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
cbmocnut  ,P,06/16/2009 7:16,1,1,1,2,,0.0032,<0>  ,0.019,<0>  ,0.0119,<0>  ,0.335,<0>  ,0.347,<0>  ,32.6,<0>  ,,OPC,2009,JUN,,,OPC1,50,2,0.48,2,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
cbmocnut  ,P,06/16/2009 7:16,1,1,1,2,,0.0032,<0>  ,0.019,<0>  ,0.0119,<0>  ,0.335,<0>  ,0.347,<0>  ,32.6,<0>  ,,OPC,2009,JUN,,,OPC1,50,3,0.49,2,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
cbmocnut  ,P,06/16/2009 7:16,1,1,1,2,,0.0032,<0>  ,0.019,<0>  ,0.0119,<0>  ,0.335,<0>  ,0.347,<0>  ,32.6,<0>  ,,OPC,2009,JUN,,,OPC1,60,1,0.41,2,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
cbmocnut  ,P,06/16/2009 7:16,1,1,1,2,,0.0032,<0>  ,0.019,<0>  ,0.0119,<0>  ,0.335,<0>  ,0.347,<0>  ,32.6,<0>  ,,OPC,2009,JUN,,,OPC1,60,2,0.51,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
cbmocnut  ,P,06/16/2009 7:16,1,1,1,2,,0.0032,<0>  ,0.019,<0>  ,0.0119,<0>  ,0.335,<0>  ,0.347,<0>  ,32.6,<0>  ,,OPC,2009,JUN,,,OPC1,60,3,0.48,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
cbmocnut  ,P,06/16/2009 7:16,1,1,1,2,,0.0032,<0>  ,0.019,<0>  ,0.0119,<0>  ,0.335,<0>  ,0.347,<0>  ,32.6,<0>  ,,OPC,2009,JUN,13:49:00,Incoming(High@15:00),OPC2,50,1,0.5,44,0.0,0.0,5.0,,0.0,0.0,0.0,,0.0
cbmocnut  ,P,06/16/2009 7:16,1,1,1,2,,0.0032,<0>  ,0.019,<0>  ,0.0119,<0>  ,0.335,<0>  ,0.347,<0>  ,32.6,<0>  ,,OPC,2009,JUN,,,OPC2,50,2,0.55,8,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
cbmocnut  ,P,06/16/2009 7:16,1,1,1,2,,0.0032,<0>  ,0.019,<0>  ,0.0119,<0>  ,0.335,<0>  ,0.347,<0>  ,32.6,<0>  ,,OPC,2009,JUN,,,OPC2,50,3,0.55,16,0.0,0.0,6.0,,0.0,0.0,0.0,,0.0
cbmocnut  ,P,06/16/2009 7:16,1,1,1,2,,0.0032,<0>  ,0.019,<0>  ,0.0119,<0>  ,0.335,<0>  ,0.347,<0>  ,32.6,<0>  ,,OPC,2009,JUN,,,OPC2,60,1,0.47,20,0.0,0.0,0.0,,0.0,2.0,0.0,,0.0
cbmocnut  ,P,06/16/2009 7:16,1,1,1,2,,0.0032,<0>  ,0.019,<0>  ,0.0119,<0>  ,0.335,<0>  ,0.347,<0>  ,32.6,<0>  ,,OPC,2009,JUN,,,OPC2,60,2,0.46,16,0.0,0.0,2.0,,0.0,0.0,0.0,,0.0
cbmocnut  ,P,06/16/2009 7:16,1,1,1,2,,0.0032,<0>  ,0.019,<0>  ,0.0119,<0>  ,0.335,<0>  ,0.347,<0>  ,32.6,<0>  ,,OPC,2009,JUN,,,OPC2,60,3,0.46,18,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
cbmocnut  ,P,06/16/2009 7:16,1,1,1,2,,0.0032,<0>  ,0.019,<0>  ,0.0119,<0>  ,0.335,<0>  ,0.347,<0>  ,32.6,<0>  ,,OPC,2009,JUN,11:21:00,Incoming (low@10:30),OPCC1,10,1,0.38,10,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
cbmocnut  ,P,06/16/2009 7:16,1,1,1,2,,0.0032,<0>  ,0.019,<0>  ,0.0119,<0>  ,0.335,<0>  ,0.347,<0>  ,32.6,<0>  ,,OPC,2009,JUN,,,OPCC1,10,2,0.38,2,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
cbmocnut  ,P,06/16/2009 7:16,1,1,1,2,,0.0032,<0>  ,0.019,<0>  ,0.0119,<0>  ,0.335,<0>  ,0.347,<0>  ,32.6,<0>  ,,OPC,2009,JUN,,,OPCC1,10,3,0.45,3.5,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
cbmocnut  ,P,06/16/2009 7:16,1,1,1,2,,0.0032,<0>  ,0.019,<0>  ,0.0119,<0>  ,0.335,<0>  ,0.347,<0>  ,32.6,<0>  ,,OPC,2009,JUN,,,OPCC1,20,1,0.37,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
cbmocnut  ,P,06/16/2009 7:16,1,1,1,2,,0.0032,<0>  ,0.019,<0>  ,0.0119,<0>  ,0.335,<0>  ,0.347,<0>  ,32.6,<0>  ,,OPC,2009,JUN,,,OPCC1,20,2,0.35,2,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
cbmocnut  ,P,06/16/2009 7:16,1,1,1,2,,0.0032,<0>  ,0.019,<0>  ,0.0119,<0>  ,0.335,<0>  ,0.347,<0>  ,32.6,<0>  ,,OPC,2009,JUN,,,OPCC1,20,3,0.36,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
