Submerged Aquatic Vegetation Monitoring Effort,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27
OPC,2009-06-16 00:00:00,2009,Jun,OPCC2,30,2,0.35,,,,,,,,,0.74,2.8,0,0,0,0,,0,30.10752688172043,0,0,0
OPC,2009-06-16 00:00:00,2009,Jun,OPCC2,30,3,0.34,,,,,,,,,0.76,0.32,0,0,0,0,,0,3.4408602150537635,0,0,0
OPC,2009-06-16 00:00:00,2009,Jun,OPCC2,40,1,0.5,0.2,507.5,510,,24.7,5.56,67,NV,0.8,0.26,0,0,0,0,,0,2.795698924731183,0,0,0
OPC,2009-06-16 00:00:00,2009,Jun,OPCC2,40,2,0.49,,,,,,,,,0.79,0.4,0,0,0,0,,0,4.301075268817205,0,0,0
OPC,2009-06-16 00:00:00,2009,Jun,OPCC2,40,3,0.4,,,,,,,,,0.76,0.52,0,0,0,0,,0,5.591397849462366,0,0,0
OPC,2009-06-16 00:00:00,2009,Jun,OPCC2,50,1,0.39,0.2,507.5,510,,24.7,5.56,67,NV,0.88,0.24,0,0,0,0,,0,2.5806451612903225,0,0,0
OPC,2009-06-16 00:00:00,2009,Jun,OPCC2,50,2,0.38,,,,,,,,,0.85,0.24,0,0,0,0,,0,2.5806451612903225,0,0,0
OPC,2009-06-16 00:00:00,2009,Jun,OPCC2,50,3,0.35,,,,,,,,,0.83,0.2,0,0,0,0,,0,2.1505376344086025,0,0,0
OPC,2009-06-16 00:00:00,2009,Jun,OPCC2,60,1,0.43,0.2,507.5,510,,24.7,5.56,67,NV,0.8,0.14,0,0,0,0,,0,1.5053763440860217,0,0,0
OPC,2009-06-16 00:00:00,2009,Jun,OPCC2,60,2,0.49,,,,,,,,,0.8,0,0,0,0.0892,0,,0,0,0,0,0.9591397849462365
OPC,2009-06-16 00:00:00,2009,Jun,OPCC2,60,3,0.44,,,,,,,,,0.8,0.08,0,0,0,0,,0,0.8602150537634409,0,0,0
OPC,2009-06-16 00:00:00,2009,Jun,OPC1,10,1,0.48,0.1,184.3,286.1,,24.7,6.94,83.7,NV,0.94,0,0,0,0,0,,0,0,0,0,0
OPC,2009-06-16 00:00:00,2009,Jun,OPC1,10,2,0.45,,,,,,,,,0.91,0.08,0,0,0,0,,0,0.8602150537634409,0,0,0
OPC,2009-06-16 00:00:00,2009,Jun,OPC1,10,3,0.49,,,,,,,,,0.98,0,0,0,0,0,,0,0,0,0,0
OPC,2009-06-16 00:00:00,2009,Jun,OPC1,20,1,0.53,0.1,184.3,286.1,,24.7,6.94,83.7,NV,1.25,0,0,0,0.0892,0,,0,0,0,0,0.9591397849462365
OPC,2009-06-16 00:00:00,2009,Jun,OPC1,20,2,0.48,,,,,,,,,1.29,0.08,0,0,0,0,,0,0.8602150537634409,0,0,0
OPC,2009-06-16 00:00:00,2009,Jun,OPC1,20,3,0.48,,,,,,,,,1.27,0,0,0,0,0,,0,0,0,0,0
OPC,2009-06-16 00:00:00,2009,Jun,OPC1,30,1,0.43,0.1,184.3,286.1,,24.7,6.94,83.7,NV,1.25,0,0,0,0,0,,0,0,0,0,0
OPC,2009-06-16 00:00:00,2009,Jun,OPC1,30,2,0.44,,,,,,,,,1.08,0,0,0,0,0,,0,0,0,0,0
OPC,2009-06-16 00:00:00,2009,Jun,OPC1,30,3,0.48,,,,,,,,,1.19,0.08,0,0,0,0,,0,0.8602150537634409,0,0,0
OPC,2009-06-16 00:00:00,2009,Jun,OPC1,40,1,0.45,0.1,184.3,286.1,,24.7,6.94,83.7,NV,1.09,0.1,0,0,0,0,,0,1.0752688172043012,0,0,0
OPC,2009-06-16 00:00:00,2009,Jun,OPC1,40,2,0.42,,,,,,,,,1.1,0,0,0,0,0,,0,0,0,0,0
OPC,2009-06-16 00:00:00,2009,Jun,OPC1,40,3,0.45,,,,,,,,,1.1,0,0,0,0.0892,0,,0,0,0,0,0.9591397849462365
OPC,2009-06-16 00:00:00,2009,Jun,OPC1,50,1,0.42,0.1,184.3,286.1,,24.7,6.94,83.7,NV,1.14,0,0,0,0,0,,0,0,0,0,0
OPC,2009-06-16 00:00:00,2009,Jun,OPC1,50,2,0.48,,,,,,,,,1.14,0.08,0,0,0,0,,0,0.8602150537634409,0,0,0
OPC,2009-06-16 00:00:00,2009,Jun,OPC1,50,3,0.49,,,,,,,,,1.3,0.08,0,0,0,0,,0,0.8602150537634409,0,0,0
OPC,2009-06-16 00:00:00,2009,Jun,OPC1,60,1,0.41,0.1,184.3,286.1,,24.7,6.94,83.7,NV,1.15,0.08,0,0,0,0,,0,0.8602150537634409,0,0,0
OPC,2009-06-16 00:00:00,2009,Jun,OPC1,60,2,0.51,,,,,,,,,1.13,0,0,0,0,0,,0,0,0,0,0
OPC,2009-06-16 00:00:00,2009,Jun,OPC1,60,3,0.48,,,,,,,,,1.17,0,0,0,0,0,,0,0,0,0,0
OPC,2009-06-17 00:00:00,2009,Jun,OPC2,10,1,0.58,0.1,212.2,223.3,,22.4,5.09,58.5,NV,0.81,0,0,0,0,0,,0,0,0,0,0
OPC,2009-06-17 00:00:00,2009,Jun,OPC2,10,2,0.58,,,,,,,,,0.81,0,0,0,0,0,,0,0,0,0,0
OPC,2009-06-17 00:00:00,2009,Jun,OPC2,10,3,0.58,,,,,,,,,0.81,0.72,0,0,0,0,,0,7.741935483870967,0,0,0
OPC,2009-06-17 00:00:00,2009,Jun,OPC2,20,1,0.64,0.1,212.2,223.3,,22.4,5.09,58.5,NV,0.73,1.04,0,0,0,0,,0,11.182795698924732,0,0,0
OPC,2009-06-17 00:00:00,2009,Jun,OPC2,20,2,0.67,,,,,,,,,0.76,0.48,0,0,0,0,,0,5.161290322580645,0,0,0
OPC,2009-06-17 00:00:00,2009,Jun,OPC2,20,3,0.69,,,,,,,,,0.79,1.66,0,0,0,0,,0,17.849462365591396,0,0,0
OPC,2009-06-17 00:00:00,2009,Jun,OPC2,30,1,0.465,0.1,212.2,223.3,,22.4,5.09,58.5,NV,0.77,0.8,0,0,0.0892,0,,0,8.60215053763441,0,0,0.9591397849462365
OPC,2009-06-17 00:00:00,2009,Jun,OPC2,30,2,0.47,,,,,,,,,0.77,0.52,0,0,0,0,,0,5.591397849462366,0,0,0
OPC,2009-06-17 00:00:00,2009,Jun,OPC2,30,3,0.44,,,,,,,,,0.79,0.44,0,0,0,0,,0,4.731182795698925,0,0,0
OPC,2009-06-17 00:00:00,2009,Jun,OPC2,40,1,0.53,0.1,212.2,223.3,,22.4,5.09,58.5,NV,0.75,0.88,0,0,0,0,,0,9.46236559139785,0,0,0
OPC,2009-06-17 00:00:00,2009,Jun,OPC2,40,2,0.51,,,,,,,,,0.74,0.56,0,0,0.0892,0,,0,6.021505376344087,0,0,0.9591397849462365
OPC,2009-06-17 00:00:00,2009,Jun,OPC2,40,3,0.57,,,,,,,,,0.74,0.84,0,0,0,0,,0,9.032258064516128,0,0,0
OPC,2009-06-16 00:00:00,2009,Jun,OPC2,50,1,0.5,0.1,218.7,221.5,,24.3,6.16,73.5,NV,0.89,1.76,0,0,0.223,0,,0,18.9247311827957,0,0,2.3978494623655915
OPC,2009-06-16 00:00:00,2009,Jun,OPC2,50,2,0.55,,,,,,,,,0.9,0.32,0,0,0,0,,0,3.4408602150537635,0,0,0
OPC,2009-06-16 00:00:00,2009,Jun,OPC2,50,3,0.55,,,,,,,,,0.91,0.64,0,0,0.2676,0,,0,6.881720430107527,0,0,2.8774193548387097
OPC,2009-06-16 00:00:00,2009,Jun,OPC2,60,1,0.47,0.1,218.7,221.5,,24.3,6.16,73.5,NV,0.9,0.8,0,0,0,0,,0,8.60215053763441,0,0,0
OPC,2009-06-16 00:00:00,2009,Jun,OPC2,60,2,0.46,,,,,,,,,0.88,0.64,0,0,0.0892,0,,0,6.881720430107527,0,0,0.9591397849462365
OPC,2009-06-16 00:00:00,2009,Jun,OPC2,60,3,0.46,,,,,,,,,0.9,0.72,0,0,0,0,,0,7.741935483870967,0,0,0
OPC,2009-06-17 00:00:00,2009,Jun,OPC3,10,1,0.33,0.1,239.1,258.8,,21,6.11,69,NV,0.88,0,0,0,0,0,,0,0,0,0,0
OPC,2009-06-17 00:00:00,2009,Jun,OPC3,10,2,0.32,,,,,,,,,0.89,0.08,0,0,0,0,,0,0.8602150537634409,0,0,0
OPC,2009-06-17 00:00:00,2009,Jun,OPC3,10,3,0.34,,,,,,,,,0.87,0.2,0,0,0,0,,0,2.1505376344086025,0,0,0
OPC,2009-06-17 00:00:00,2009,Jun,OPC3,20,1,0.45,0.1,239.1,258.8,,21,6.11,69,NV,0.96,0.08,0,0,0,0,,0,0.8602150537634409,0,0,0
OPC,2009-06-17 00:00:00,2009,Jun,OPC3,20,2,0.44,,,,,,,,,0.91,0,0,0,0,0,,0,0,0,0,0
OPC,2009-06-17 00:00:00,2009,Jun,OPC3,20,3,0.44,,,,,,,,,0.87,0.28,0,0,0,0,,0,3.0107526881720434,0,0,0
OPC,2009-06-17 00:00:00,2009,Jun,OPC3,30,1,0.34,0.1,239.1,258.8,,21,6.11,69,NV,0.84,0.1,0,0,0.0892,0,,0,1.0752688172043012,0,0,0.9591397849462365
OPC,2009-06-17 00:00:00,2009,Jun,OPC3,30,2,0.42,,,,,,,,,0.86,0.08,0,0,0,0,,0,0.8602150537634409,0,0,0
OPC,2009-06-17 00:00:00,2009,Jun,OPC3,30,3,0.42,,,,,,,,,0.9,0.08,0,0,0,0,,0,0.8602150537634409,0,0,0
OPC,2009-06-17 00:00:00,2009,Jun,OPC3,40,1,0.44,0.1,239.1,258.8,,21,6.11,69,NV,0.8,0.18,0,0,0,0,,0,1.9354838709677418,0,0,0
OPC,2009-06-17 00:00:00,2009,Jun,OPC3,40,2,0.49,,,,,,,,,0.81,0.08,0,0,0,0,,0,0.8602150537634409,0,0,0
OPC,2009-06-17 00:00:00,2009,Jun,OPC3,40,3,0.43,,,,,,,,,0.86,0.14,0,0,0,0,,0,1.5053763440860217,0,0,0
OPC,2009-06-17 00:00:00,2009,Jun,OPC3,50,1,0.31,0.1,239.1,258.8,,21,6.11,69,NV,0.78,0.08,0,0,0,0,,0,0.8602150537634409,0,0,0
OPC,2009-06-17 00:00:00,2009,Jun,OPC3,50,2,0.36,,,,,,,,,0.795,0.2,0,0,0,0,,0,2.1505376344086025,0,0,0
OPC,2009-06-17 00:00:00,2009,Jun,OPC3,50,3,0.32,,,,,,,,,0.79,0.16,0,0,0,0,,0,1.7204301075268817,0,0,0
OPC,2009-06-17 00:00:00,2009,Jun,OPC3,60,1,0.45,0.1,239.1,258.8,,21,6.11,69,NV,0.87,0.36,0,0,0,0,,0,3.8709677419354835,0,0,0
OPC,2009-06-17 00:00:00,2009,Jun,OPC3,60,2,0.48,,,,,,,,,0.81,0.08,0,0,0,0,,0,0.8602150537634409,0,0,0
OPC,2009-06-17 00:00:00,2009,Jun,OPC3,60,3,0.51,,,,,,,,,0.9,0.1,0,0,0,0,,0,1.0752688172043012,0,0,0
OPC,2009-08-06 00:00:00,2009,Aug,OPCC1,10,1,0.52,0.3,569,559,,25.9,4.98,61.5,NV,0.55,2.68,0,0,0,0,,0,28.81720430107527,0,0,0
OPC,2009-08-06 00:00:00,2009,Aug,OPCC1,10,2,0.45,,,,,,,,,0.55,2,0,0,0,0,,0,21.50537634408602,0,0,0
OPC,2009-08-06 00:00:00,2009,Aug,OPCC1,10,3,0.48,,,,,,,,,0.55,0.08,0,0,0,0,,0,0.8602150537634409,0,0,0
OPC,2009-08-06 00:00:00,2009,Aug,OPCC1,20,1,0.55,0.3,569,559,,25.9,4.98,61.5,NV,0.64,4.8,0,0,0.0892,0,,0,51.61290322580645,0,0,0.9591397849462365
OPC,2009-08-06 00:00:00,2009,Aug,OPCC1,20,2,0.51,,,,,,,,,0.64,0.68,0,0,0,0,,0,7.311827956989248,0,0,0
OPC,2009-08-06 00:00:00,2009,Aug,OPCC1,20,3,0.51,,,,,,,,,0.65,3.12,0,0,0,0,,0,33.54838709677419,0,0,0
OPC,2009-08-06 00:00:00,2009,Aug,OPCC1,30,1,0.46,0.3,569,559,,25.9,4.98,61.5,NV,0.77,0.4,0,0,0,0,,0,4.301075268817205,0,0,0
OPC,2009-08-06 00:00:00,2009,Aug,OPCC1,30,2,0.47,,,,,,,,,0.76,0.6,0,0,0,0,,0,6.451612903225806,0,0,0
OPC,2009-08-06 00:00:00,2009,Aug,OPCC1,30,3,0.44,,,,,,,,,0.78,0.08,0,0,0,0,,0,0.8602150537634409,0,0,0
OPC,2009-08-06 00:00:00,2009,Aug,OPCC1,40,1,0.45,0.3,569,559,,25.9,4.98,61.5,NV,0.75,0.3,0,0,0,0,,0,3.225806451612903,0,0,0
OPC,2009-08-06 00:00:00,2009,Aug,OPCC1,40,2,0.48,,,,,,,,,0.73,0.4,0,0,0,0,,0,4.301075268817205,0,0,0
OPC,2009-08-06 00:00:00,2009,Aug,OPCC1,40,3,0.5,,,,,,,,,0.75,0.08,0,0,0,0,,0,0.8602150537634409,0,0,0
OPC,2009-08-06 00:00:00,2009,Aug,OPCC1,50,1,0.51,0.3,569,559,,25.9,4.98,61.5,NV,0.88,3.44,0,0,0.0669,0,,0,36.98924731182796,0,0,0.7193548387096774
OPC,2009-08-06 00:00:00,2009,Aug,OPCC1,50,2,0.48,,,,,,,,,0.84,1.8,0,0,0,0,,0,19.35483870967742,0,0,0
OPC,2009-08-06 00:00:00,2009,Aug,OPCC1,50,3,0.52,,,,,,,,,0.86,4.4,0,0,0,0,,0,47.31182795698925,0,0,0
OPC,2009-08-06 00:00:00,2009,Aug,OPCC1,60,1,0.45,0.3,569,559,,25.9,4.98,61.5,NV,0.94,1.6,0,0,0.1784,0,,0,17.20430107526882,0,0,1.918279569892473
OPC,2009-08-06 00:00:00,2009,Aug,OPCC1,60,2,0.36,,,,,,,,,0.96,1.2,0,0,0.669,0,,0,12.903225806451612,0,0,7.193548387096775
OPC,2009-08-06 00:00:00,2009,Aug,OPCC1,60,3,0.43,,,,,,,,,0.96,1.36,0,0,0.5352,0,,0,14.623655913978496,0,0,5.754838709677419
OPC,2009-08-03 00:00:00,2009,Aug,OPCC2,10,1,Could not record,0.2,367.1,357.4,,26.4,6.21,76.6,100,0.27,31.6,0.23659999999999998,0,0,0,,0,339.78494623655916,2.544086021505376,0,0
OPC,2009-08-03 00:00:00,2009,Aug,OPCC2,10,2,Could not record,,,,,,,,,0.24,26.4,0,0,0,0,,0,283.8709677419355,0,0,0
OPC,2009-08-03 00:00:00,2009,Aug,OPCC2,10,3,Could not record,,,,,,,,,0.29,51.28,0,0,0,0,,0,551.3978494623656,0,0,0
OPC,2009-08-03 00:00:00,2009,Aug,OPCC2,20,1,Could not record,0.2,367.1,357.4,,26.4,6.21,76.6,100,0.41,13.16,0,0,0,0,,0,141.50537634408602,0,0,0
OPC,2009-08-03 00:00:00,2009,Aug,OPCC2,20,2,Could not record,,,,,,,,,0.45,7.4,0,0,0,0,,0,79.56989247311829,0,0,0
OPC,2009-08-03 00:00:00,2009,Aug,OPCC2,20,3,Could not record,,,,,,,,,0.44,10.96,0,0,0,0,,0,117.8494623655914,0,0,0
OPC,2009-08-03 00:00:00,2009,Aug,OPCC2,30,1,0.43,0.2,367.1,357.4,,26.4,6.21,76.6,100,0.6,7.8,0,0,0,0,,0,83.87096774193549,0,0,0
OPC,2009-08-03 00:00:00,2009,Aug,OPCC2,30,2,0.35,,,,,,,,,0.63,10.6,0,0,0.0892,0,,0,113.9784946236559,0,0,0.9591397849462365
OPC,2009-08-03 00:00:00,2009,Aug,OPCC2,30,3,0.43,,,,,,,,,0.58,8.8,0,0,0,0,,0,94.6236559139785,0,0,0
OPC,2009-08-03 00:00:00,2009,Aug,OPCC2,40,1,0.41,0.2,367.1,357.4,,26.4,6.21,76.6,NV,0.72,5.6,0,0,0,0,,0,60.21505376344086,0,0,0
OPC,2009-08-03 00:00:00,2009,Aug,OPCC2,40,2,0.48,,,,,,,,,0.72,2.2,0,0,0,0,,0,23.655913978494624,0,0,0
OPC,2009-08-03 00:00:00,2009,Aug,OPCC2,40,3,0.38,,,,,,,,,0.72,8.48,0,0,0,0,,0,91.18279569892474,0,0,0
OPC,2009-08-03 00:00:00,2009,Aug,OPCC2,50,1,0.51,0.2,367.1,357.4,,26.4,6.21,76.6,NV,0.79,4,0,0,0,0,,0,43.01075268817204,0,0,0
OPC,2009-08-03 00:00:00,2009,Aug,OPCC2,50,2,0.44,,,,,,,,,0.77,7.48,0,0,0,0,,0,80.43010752688173,0,0,0
OPC,2009-08-03 00:00:00,2009,Aug,OPCC2,50,3,0.52,,,,,,,,,0.77,4,0,0,0,0,,0,43.01075268817204,0,0,0
OPC,2009-08-03 00:00:00,2009,Aug,OPCC2,60,1,0.29,0.2,367.1,357.4,,26.4,6.21,76.6,NV,0.81,8.8,0,0,0,0,,0,94.6236559139785,0,0,0
OPC,2009-08-03 00:00:00,2009,Aug,OPCC2,60,2,0.31,,,,,,,,,0.83,4.68,0,0,0,0,,0,50.32258064516129,0,0,0
OPC,2009-08-03 00:00:00,2009,Aug,OPCC2,60,3,0.32,,,,,,,,,0.84,5,0,0,0,0,,0,53.763440860215056,0,0,0
OPC,2009-08-06 00:00:00,2009,Aug,OPC1,10,1,0.7,0.1,216,209,,26.7,7.97,99,NV,0.84,0.08,0,0,0,0,,0,0.8602150537634409,0,0,0
OPC,2009-08-06 00:00:00,2009,Aug,OPC1,10,2,0.7,,,,,,,,,0.79,0.12,0,0,0,0,,0,1.2903225806451613,0,0,0
OPC,2009-08-06 00:00:00,2009,Aug,OPC1,10,3,0.7,,,,,,,,,0.83,0.08,0,0,0,0,,0,0.8602150537634409,0,0,0
OPC,2009-08-06 00:00:00,2009,Aug,OPC1,20,1,0.72,0.1,216,209,,26.7,7.97,99,NV,0.87,0,0,0,0,0,,0,0,0,0,0
OPC,2009-08-06 00:00:00,2009,Aug,OPC1,20,2,0.72,,,,,,,,,0.88,0,0,0,0,0,,0,0,0,0,0
OPC,2009-08-06 00:00:00,2009,Aug,OPC1,20,3,0.74,,,,,,,,,0.88,0.08,0,0,0,0,,0,0.8602150537634409,0,0,0
OPC,2009-08-06 00:00:00,2009,Aug,OPC1,30,1,0.68,0.1,216,209,,26.7,7.97,99,NV,0.77,0.24,0,0,0,0,,0,2.5806451612903225,0,0,0
OPC,2009-08-06 00:00:00,2009,Aug,OPC1,30,2,0.62,,,,,,,,,0.77,0.08,0,0,0,0,,0,0.8602150537634409,0,0,0
OPC,2009-08-06 00:00:00,2009,Aug,OPC1,30,3,0.69,,,,,,,,,0.79,0,0,0,0,0,,0,0,0,0,0
OPC,2009-08-06 00:00:00,2009,Aug,OPC1,40,1,0.57,0.1,216,209,,26.7,7.97,99,NV,0.78,0,0,0,0,0,,0,0,0,0,0
OPC,2009-08-06 00:00:00,2009,Aug,OPC1,40,2,0.6,,,,,,,,,0.8,0.16,0,0,0,0,,0,1.7204301075268817,0,0,0
OPC,2009-08-06 00:00:00,2009,Aug,OPC1,40,3,0.65,,,,,,,,,0.79,0.08,0,0,0,0,,0,0.8602150537634409,0,0,0
OPC,2009-08-06 00:00:00,2009,Aug,OPC1,50,1,0.56,0.1,216,209,,26.7,7.97,99,NV,0.84,0.32,0,0,0,0,,0,3.4408602150537635,0,0,0
OPC,2009-08-06 00:00:00,2009,Aug,OPC1,50,2,0.54,,,,,,,,,0.85,0.44,0,0,0,0,,0,4.731182795698925,0,0,0
OPC,2009-08-06 00:00:00,2009,Aug,OPC1,50,3,0.56,,,,,,,,,0.83,0.08,0,0,0,0,,0,0.8602150537634409,0,0,0
OPC,2009-08-06 00:00:00,2009,Aug,OPC1,60,1,0.57,0.1,216,209,,26.7,7.97,99,NV,0.89,0.08,0,0,0,0,,0,0.8602150537634409,0,0,0
OPC,2009-08-06 00:00:00,2009,Aug,OPC1,60,2,0.56,,,,,,,,,0.89,0.08,0,0,0,0,,0,0.8602150537634409,0,0,0
OPC,2009-08-06 00:00:00,2009,Aug,OPC1,60,3,0.55,,,,,,,,,0.9,0.08,0,0,0,0,,0,0.8602150537634409,0,0,0
OPC,2009-08-13 00:00:00,2009,Aug,OPC2,10,1,0.63,0.2,396.1,379.6,,27.2,9.87,124.3,60,0.63,0.08,0,0,0,0,,0,0.8602150537634409,0,0,0
OPC,2009-08-13 00:00:00,2009,Aug,OPC2,10,2,0.68,,,,,,,,75,0.68,1.84,0,0,0,0,,0,19.78494623655914,0,0,0
OPC,2009-08-13 00:00:00,2009,Aug,OPC2,10,3,0.65,,,,,,,,70,0.65,0.1,0,0,0,0,,0,1.0752688172043012,0,0,0
OPC,2009-08-13 00:00:00,2009,Aug,OPC2,20,1,0.56,0.2,396.1,379.6,,27.2,9.87,124.3,100,0.56,8.8,0,0,0,0,,0,94.6236559139785,0,0,0
OPC,2009-08-13 00:00:00,2009,Aug,OPC2,20,2,0.58,,,,,,,,,0.58,10.8,0,0,0.0892,0,,0,116.12903225806453,0,0,0.9591397849462365
OPC,2009-08-13 00:00:00,2009,Aug,OPC2,30,1,0.52,0.2,396.1,379.6,,27.2,9.87,124.3,100,0.52,8.8,0,0,0,0,,0,94.6236559139785,0,0,0
OPC,2009-08-13 00:00:00,2009,Aug,OPC2,30,2,0.5,,,,,,,,,0.5,10.4,0,0,0.0892,0,,0,111.82795698924731,0,0,0.9591397849462365
OPC,2009-08-06 00:00:00,2009,Aug,OPC2,40,1,0.35,0.1,209.4,204.6,,26.3,7.98,98.6,100,0.35,6.6,0,0,0,0,,0,70.96774193548387,0,0,0
OPC,2009-08-06 00:00:00,2009,Aug,OPC2,40,2,0.34,,,,,,,,,0.34,8.6,0,0,0,0,,0,92.47311827956989,0,0,0
OPC,2009-08-06 00:00:00,2009,Aug,OPC2,50,1,0.39,0.1,209.4,204.6,,26.3,7.98,98.6,100,0.39,9.08,0,0,0.0892,0,,0,97.63440860215054,0,0,0.9591397849462365
OPC,2009-08-06 00:00:00,2009,Aug,OPC2,50,2,0.41,,,,,,,,,0.41,7.6,0,0,0,0,,0,81.72043010752688,0,0,0
OPC,2009-08-06 00:00:00,2009,Aug,OPC2,60,1,0.43,0.1,209.4,204.6,,26.3,7.98,98.6,100,0.43,6.76,0,0,0,0,,0,72.68817204301075,0,0,0
OPC,2009-08-06 00:00:00,2009,Aug,OPC2,60,2,0.49,,,,,,,,,0.49,5.56,0,0,0.5798,0,,0,59.784946236559136,0,0,6.234408602150538
OPC,2009-08-13 00:00:00,2009,Aug,OPC3,10,1,0.55,0.2,482.4,428.9,,27.5,14.79,190.5,75,0.55,4.8,0,0,0,0,,0,51.61290322580645,0,0,0
OPC,2009-08-13 00:00:00,2009,Aug,OPC3,10,2,0.55,,,,,,,,95,0.55,4.4,0,0,0,0,,0,47.31182795698925,0,0,0
OPC,2009-08-13 00:00:00,2009,Aug,OPC3,20,1,0.51,0.2,482.4,428.9,,27.5,14.79,190.5,100,0.51,9.2,0,0,0,0,,0,98.9247311827957,0,0,0
OPC,2009-08-13 00:00:00,2009,Aug,OPC3,20,2,0.54,,,,,,,,,0.54,6,0,0,0,0,,0,64.51612903225806,0,0,0
OPC,2009-08-13 00:00:00,2009,Aug,OPC3,30,1,0.54,0.2,482.4,428.9,,27.5,14.79,190.5,NV,0.54,7.6,0,0,0.0892,0,,0,81.72043010752688,0,0,0.9591397849462365
OPC,2009-08-13 00:00:00,2009,Aug,OPC3,30,2,0.59,,,,,,,,,0.59,5.8,0,0,0,0,,0,62.365591397849464,0,0,0
OPC,2009-08-13 00:00:00,2009,Aug,OPC3,40,1,0.55,0.2,482.4,428.9,,27.5,14.79,190.5,NV,0.55,9.6,0,0,0.15610000000000002,0,,0,103.2258064516129,0,0,1.6784946236559142
OPC,2009-08-13 00:00:00,2009,Aug,OPC3,40,2,0.53,,,,,,,,,0.53,13.6,0,0,0,0,,0,146.23655913978493,0,0,0
OPC,2009-08-13 00:00:00,2009,Aug,OPC3,50,1,0.57,0.2,482.4,428.9,,27.5,14.79,190.5,NV,0.57,9.2,0,0.0604,0,0,,0,98.9247311827957,0,0.6494623655913979,0
OPC,2009-08-13 00:00:00,2009,Aug,OPC3,50,2,0.53,,,,,,,,,0.53,14.8,0,0,0.0892,0,,0,159.13978494623657,0,0,0.9591397849462365
OPC,2009-08-13 00:00:00,2009,Aug,OPC3,60,1,0.57,0.2,482.4,428.9,,27.5,14.79,190.5,NV,0.57,4.6,0,0,0,0,,0,49.46236559139785,0,0,0
OPC,2009-08-13 00:00:00,2009,Aug,OPC3,60,2,0.58,,,,,,,,,0.58,6.4,0,0,0,0,,0,68.81720430107528,0,0,0
OPC,2009-08-13 00:00:00,2009,Aug,OPC3,60,3,0.55,,,,,,,,,0.55,6,0,0.0604,0,0,,0,64.51612903225806,0,0.6494623655913979,0
OPC,2009-10-08 00:00:00,2009,Oct,OPCC1,20,1,0.25,0.8,1380,1581,6.93,18.4,10.83,115.4,75,0.25,0.8,0,0,0,0,,0,8.60215053763441,0,0,0
OPC,2009-10-08 00:00:00,2009,Oct,OPCC1,20,2,0.26,,,,,,,,70,0.26,1.2,0,0,0,0,,0,12.903225806451612,0,0,0
OPC,2009-10-08 00:00:00,2009,Oct,OPCC1,30,1,0.35,0.8,1380,1581,6.93,18.4,10.83,115.4,30,0.35,0.42,0,0,0,0,,0,4.516129032258064,0,0,0
OPC,2009-10-08 00:00:00,2009,Oct,OPCC1,30,2,0.37,,,,,,,,NV,0.37,0.48,0,0,0,0,,0,5.161290322580645,0,0,0
OPC,2009-10-08 00:00:00,2009,Oct,OPCC1,40,1,0.4,0.8,1380,1581,6.93,18.4,10.83,115.4,NV,0.4,0.2,0,0,0,0,,0,2.1505376344086025,0,0,0
OPC,2009-10-08 00:00:00,2009,Oct,OPCC1,40,2,0.39,,,,,,,,,0.39,0.2,0,0,0,0,,0,2.1505376344086025,0,0,0
OPC,2009-10-08 00:00:00,2009,Oct,OPCC1,50,1,0.4,0.8,1380,1581,6.93,18.4,10.83,115.4,NV,0.4,0.16,0,0,0,0,,0,1.7204301075268817,0,0,0
OPC,2009-10-08 00:00:00,2009,Oct,OPCC1,50,2,0.44,,,,,,,,,0.44,0.08,0,0,0,0,,0,0.8602150537634409,0,0,0
OPC,2009-10-08 00:00:00,2009,Oct,OPCC1,60,1,0.41,0.8,1380,1581,6.93,18.4,10.83,115.4,NV,0.41,0.2,0,0.0906,0,0,,0,2.1505376344086025,0,0.9741935483870968,0
OPC,2009-10-08 00:00:00,2009,Oct,OPCC1,60,2,0.4,,,,,,,,,0.4,0.08,0,0,0,0,,0,0.8602150537634409,0,0,0
OPC,2009-10-08 00:00:00,2009,Oct,OPCC1,70,1,0.44,0.8,1380,1581,6.93,18.4,10.83,115.4,NV,0.44,0.24,0,0,0,0,,0,2.5806451612903225,0,0,0
OPC,2009-10-08 00:00:00,2009,Oct,OPCC1,70,2,0.43,,,,,,,,,0.43,0.12,0,0,0,0,,0,1.2903225806451613,0,0,0
OPC,2009-10-20 00:00:00,2009,Oct,OPCC2,10,1,0.59,1.7,2365,3207,,11.2,12.73,117.1,NV,0.76,0,0,0,0,0,,0,0,0,0,0
OPC,2009-10-20 00:00:00,2009,Oct,OPCC2,10,2,0.61,,,,,,,,,0.82,0,0,0,0,0,,0,0,0,0,0
