Component,Date,Year,Month ,Start,Tide,Transect,Distance (m),Sample,Secchi (m),HV,MS,VA,CD,HD,EC,ZP,PPC,PPF,NM
OPC,2009-10-20,2009,OCT ,,,OPC3,40,1,0.43,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2009-10-20,2009,OCT ,,,OPC3,40,2,0.44,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2009-10-20,2009,OCT ,,,OPC3,40,3,,,,,,,,,,,
OPC,2009-10-20,2009,OCT ,,,OPC3,50,1,0.43,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2009-10-20,2009,OCT ,,,OPC3,50,2,0.41,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2009-10-20,2009,OCT ,,,OPC3,50,3,,,,,,,,,,,
OPC,2009-10-20,2009,OCT ,,,OPC3,60,1,0.42,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2009-10-20,2009,OCT ,,,OPC3,60,2,0.42,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2009-10-20,2009,OCT ,,,OPC3,60,3,,,,,,,,,,,
OPC,2009-10-08,2009,OCT ,12:25:00,Outgoing(high@11:40),OPCC1,10,1,,,,,,,,,,,
OPC,2009-10-08,2009,OCT ,,,OPCC1,10,2,,,,,,,,,,,
OPC,2009-10-08,2009,OCT ,,,OPCC1,10,3,,,,,,,,,,,
OPC,2009-10-08,2009,OCT ,,,OPCC1,20,1,0.25,20,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2009-10-08,2009,OCT ,,,OPCC1,20,2,0.26,30,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2009-10-08,2009,OCT ,,,OPCC1,20,3,,,,,,,,,,,
OPC,2009-10-08,2009,OCT ,,,OPCC1,30,1,0.35,10.5,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2009-10-08,2009,OCT ,,,OPCC1,30,2,0.37,12,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2009-10-08,2009,OCT ,,,OPCC1,30,3,,,,,,,,,,,
OPC,2009-10-08,2009,OCT ,,,OPCC1,40,1,0.4,5,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2009-10-08,2009,OCT ,,,OPCC1,40,2,0.39,5,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2009-10-08,2009,OCT ,,,OPCC1,40,3,,,,,,,,,,,
OPC,2009-10-08,2009,OCT ,,,OPCC1,50,1,0.4,4,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2009-10-08,2009,OCT ,,,OPCC1,50,2,0.44,2,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2009-10-08,2009,OCT ,,,OPCC1,50,3,,,,,,,,,,,
OPC,2009-10-08,2009,OCT ,,,OPCC1,60,1,0.41,5,0.0,3.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2009-10-08,2009,OCT ,,,OPCC1,60,2,0.4,2,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2009-10-08,2009,OCT ,,,OPCC1,60,3,,,,,,,,,,,
OPC,2009-10-08,2009,OCT ,,,OPCC1,70,1,0.44,6,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2009-10-08,2009,OCT ,,,OPCC1,70,2,0.43,3,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2009-10-08,2009,OCT ,,,OPCC1,70,3,,,,,,,,,,,
OPC,2009-10-20,2009,OCT ,12:27:00,Outgoing,OPCC2,10,1,0.59,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2009-10-20,2009,OCT ,,,OPCC2,10,2,0.61,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2009-10-20,2009,OCT ,,,OPCC2,10,3,,,,,,,,,,,
OPC,2009-10-20,2009,OCT ,,,OPCC2,20,1,0.76,2,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2009-10-20,2009,OCT ,,,OPCC2,20,2,0.7,2,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2009-10-20,2009,OCT ,,,OPCC2,20,3,,,,,,,,,,,
OPC,2009-10-20,2009,OCT ,,,OPCC2,30,1,0.7,2,0.0,0.0,2.0,,0.0,0.0,0.0,,0.0
OPC,2009-10-20,2009,OCT ,,,OPCC2,30,2,0.7,2,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2009-10-20,2009,OCT ,,,OPCC2,30,3,,,,,,,,,,,
OPC,2009-10-20,2009,OCT ,,,OPCC2,40,1,0.58,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2009-10-20,2009,OCT ,,,OPCC2,40,2,0.65,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2009-10-20,2009,OCT ,,,OPCC2,40,3,,,,,,,,,,,
OPC,2009-10-20,2009,OCT ,,,OPCC2,50,1,0.64,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2009-10-20,2009,OCT ,,,OPCC2,50,2,0.68,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2009-10-20,2009,OCT ,,,OPCC2,50,3,,,,,,,,,,,
OPC,2009-10-20,2009,OCT ,,,OPCC2,60,1,0.61,2,0.0,0.0,2.0,,0.0,0.0,0.0,,0.0
OPC,2009-10-20,2009,OCT ,,,OPCC2,60,2,0.66,2,0.0,0.0,4.0,,0.0,0.0,0.0,,0.0
OPC,2009-10-20,2009,OCT ,,,OPCC2,60,3,,,,,,,,,,,
OPC,2010-06-14,2010,JUN,14:27:00,Outgoing,OPC1,10,1,0.49,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2010-06-14,2010,JUN,,,OPC1,10,2,0.4,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2010-06-14,2010,JUN,,,OPC1,10,3,0.41,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2010-06-14,2010,JUN,,,OPC1,20,1,0.35,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2010-06-14,2010,JUN,,,OPC1,20,2,0.34,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2010-06-14,2010,JUN,,,OPC1,20,3,0.43,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2010-06-14,2010,JUN,,,OPC1,30,1,0.39,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2010-06-14,2010,JUN,,,OPC1,30,2,0.4,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2010-06-14,2010,JUN,,,OPC1,30,3,0.35,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2010-06-14,2010,JUN,,,OPC1,40,1,0.35,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2010-06-14,2010,JUN,,,OPC1,40,2,0.42,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2010-06-14,2010,JUN,,,OPC1,40,3,0.44,2,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2010-06-14,2010,JUN,,,OPC1,50,1,0.45,2,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2010-06-14,2010,JUN,,,OPC1,50,2,0.44,2,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2010-06-14,2010,JUN,,,OPC1,50,3,0.42,2,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2010-06-14,2010,JUN,,,OPC1,60,1,0.38,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2010-06-14,2010,JUN,,,OPC1,60,2,0.37,2,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2010-06-14,2010,JUN,,,OPC1,60,3,0.4,2,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2010-06-14,2010,JUN,12:43:00,Outgoing,OPC2,10,1,0.37,2,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2010-06-14,2010,JUN,,,OPC2,10,2,0.33,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2010-06-14,2010,JUN,,,OPC2,10,3,0.35,6,0.0,0.0,2.0,,0.0,0.0,0.0,,0.0
OPC,2010-06-14,2010,JUN,,,OPC2,20,1,0.45,11,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2010-06-14,2010,JUN,,,OPC2,20,2,0.4,16,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2010-06-14,2010,JUN,,,OPC2,20,3,0.43,10,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2010-06-14,2010,JUN,,,OPC2,30,1,0.4,5,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2010-06-14,2010,JUN,,,OPC2,30,2,0.39,23,0.0,0.0,4.0,,0.0,0.0,0.0,,0.0
OPC,2010-06-14,2010,JUN,,,OPC2,30,3,0.41,14,0.0,0.0,0.0,,0.0,2.0,0.0,,0.0
OPC,2010-06-14,2010,JUN,,,OPC2,40,1,0.38,6,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2010-06-14,2010,JUN,,,OPC2,40,2,0.36,50,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2010-06-14,2010,JUN,,,OPC2,40,3,0.35,24,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2010-06-14,2010,JUN,,,OPC2,50,1,0.42,9,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2010-06-14,2010,JUN,,,OPC2,50,2,0.44,45,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2010-06-14,2010,JUN,,,OPC2,50,3,0.35,7,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2010-06-14,2010,JUN,,,OPC2,60,1,0.4,60,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2010-06-14,2010,JUN,,,OPC2,60,2,0.4,10,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2010-06-14,2010,JUN,,,OPC2,60,3,0.37,40,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2010-06-14,2010,JUN,1900-01-10 10:33:36,High at 10:40,OPC3,10,1,0.3,50,0.0,0.0,2.0,,0.0,0.0,0.0,,0.0
OPC,2010-06-14,2010,JUN,,,OPC3,10,2,0.29,60,0.0,0.0,2.0,,0.0,0.0,0.0,,0.0
OPC,2010-06-14,2010,JUN,,,OPC3,10,3,0.38,60,0.0,0.0,60.0,,0.0,0.0,0.0,,0.0
OPC,2010-06-14,2010,JUN,,,OPC3,20,1,0.33,13,0.0,2.0,9.0,,0.0,0.0,0.0,,0.0
OPC,2010-06-14,2010,JUN,,,OPC3,20,2,0.34,12,0.0,0.0,2.0,,0.0,0.0,0.0,,0.0
OPC,2010-06-14,2010,JUN,,,OPC3,20,3,0.36,30,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2010-06-14,2010,JUN,,,OPC3,30,1,0.33,19,0.0,0.0,2.0,,0.0,0.0,0.0,,0.0
OPC,2010-06-14,2010,JUN,,,OPC3,30,2,0.36,14,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2010-06-14,2010,JUN,,,OPC3,30,3,0.35,54,0.0,0.0,3.0,,0.0,0.0,0.0,,0.0
OPC,2010-06-14,2010,JUN,,,OPC3,40,1,0.35,4,0.0,0.0,6.0,,0.0,0.0,0.0,,0.0
OPC,2010-06-14,2010,JUN,,,OPC3,40,2,0.37,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2010-06-14,2010,JUN,,,OPC3,40,3,0.4,3,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2010-06-14,2010,JUN,,,OPC3,50,1,0.32,60,0.0,0.0,2.0,,0.0,0.0,0.0,,0.0
OPC,2010-06-14,2010,JUN,,,OPC3,50,2,0.33,16,0.0,0.0,3.0,,0.0,0.0,0.0,,0.0
OPC,2010-06-14,2010,JUN,,,OPC3,50,3,0.32,12,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2010-06-14,2010,JUN,,,OPC3,60,1,0.34,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2010-06-14,2010,JUN,,,OPC3,60,2,0.35,2,0.0,2.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2010-06-14,2010,JUN,,,OPC3,60,3,0.29,4,0.0,12.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2010-06-14,2010,JUN,09:15:00,Incoming,OPCC1,10,1,0.3,2,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2010-06-14,2010,JUN,,,OPCC1,10,2,0.31,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2010-06-14,2010,JUN,,,OPCC1,10,3,0.31,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2010-06-14,2010,JUN,,,OPCC1,20,1,0.35,2,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2010-06-14,2010,JUN,,,OPCC1,20,2,0.34,4,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2010-06-14,2010,JUN,,,OPCC1,20,3,0.27,2,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2010-06-14,2010,JUN,,,OPCC1,30,1,0.33,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2010-06-14,2010,JUN,,,OPCC1,30,2,0.3,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2010-06-14,2010,JUN,,,OPCC1,30,3,0.3,2,0.0,0.0,0.0,,0.0,2.0,0.0,,0.0
OPC,2010-06-14,2010,JUN,,,OPCC1,40,1,0.45,2,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2010-06-14,2010,JUN,,,OPCC1,40,2,0.45,2,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2010-06-14,2010,JUN,,,OPCC1,40,3,0.41,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2010-06-14,2010,JUN,,,OPCC1,50,1,0.38,2,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2010-06-14,2010,JUN,,,OPCC1,50,2,0.36,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2010-06-14,2010,JUN,,,OPCC1,50,3,0.36,0,0.0,0.0,2.0,,0.0,0.0,0.0,,0.0
OPC,2010-06-14,2010,JUN,,,OPCC1,60,1,0.32,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2010-06-14,2010,JUN,,,OPCC1,60,2,0.31,2,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2010-06-14,2010,JUN,,,OPCC1,60,3,0.29,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2010-06-14,2010,JUN,08:06:00,Incoming,OPCC2,10,1,0.27,2,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2010-06-14,2010,JUN,,,OPCC2,10,2,0.29,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2010-06-14,2010,JUN,,,OPCC2,10,3,0.26,2,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2010-06-14,2010,JUN,,,OPCC2,20,1,0.28,2,0.0,0.0,2.0,,0.0,0.0,0.0,,0.0
OPC,2010-06-14,2010,JUN,,,OPCC2,20,2,0.25,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2010-06-14,2010,JUN,,,OPCC2,20,3,0.33,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2010-06-14,2010,JUN,,,OPCC2,30,1,0.33,2,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2010-06-14,2010,JUN,,,OPCC2,30,2,0.32,2,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2010-06-14,2010,JUN,,,OPCC2,30,3,0.29,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2010-06-14,2010,JUN,,,OPCC2,40,1,0.28,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2010-06-14,2010,JUN,,,OPCC2,40,2,0.25,2,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2010-06-14,2010,JUN,,,OPCC2,40,3,0.31,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2010-06-14,2010,JUN,,,OPCC2,50,1,0.31,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2010-06-14,2010,JUN,,,OPCC2,50,2,0.33,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2010-06-14,2010,JUN,,,OPCC2,50,3,0.32,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2010-06-14,2010,JUN,,,OPCC2,60,1,0.33,2,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2010-06-14,2010,JUN,,,OPCC2,60,2,0.34,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2010-06-14,2010,JUN,,,OPCC2,60,3,0.36,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2010-08-13,2010,AUG,10:08:00,High at 11:30,OPC1,10,1,0.44,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2010-08-13,2010,AUG,,,OPC1,10,2,0.43,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2010-08-13,2010,AUG,,,OPC1,10,3,0.43,,,,,,,,,,
OPC,2010-08-13,2010,AUG,,,OPC1,20,1,0.36,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2010-08-13,2010,AUG,,,OPC1,20,2,0.37,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2010-08-13,2010,AUG,,,OPC1,20,3,0.37,,,,,,,,,,
OPC,2010-08-13,2010,AUG,,,OPC1,30,1,0.35,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2010-08-13,2010,AUG,,,OPC1,30,2,0.32,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2010-08-13,2010,AUG,,,OPC1,30,3,0.32,,,,,,,,,,
OPC,2010-08-13,2010,AUG,,,OPC1,40,1,0.33,2,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2010-08-13,2010,AUG,,,OPC1,40,2,0.38,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2010-08-13,2010,AUG,,,OPC1,40,3,0.38,,,,,,,,,,
OPC,2010-08-13,2010,AUG,,,OPC1,50,1,0.32,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2010-08-13,2010,AUG,,,OPC1,50,2,0.29,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2010-08-13,2010,AUG,,,OPC1,50,3,0.29,,,,,,,,,,
OPC,2010-08-13,2010,AUG,,,OPC1,60,1,0.33,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2010-08-13,2010,AUG,,,OPC1,60,2,0.31,2,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2010-08-13,2010,AUG,,,OPC1,60,3,0.31,,,,,,,,,,
OPC,2010-08-13,2010,AUG,10:54:00,High at 11:30,OPC2,10,1,0.35,2,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2010-08-13,2010,AUG,,,OPC2,10,2,0.41,45,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2010-08-13,2010,AUG,,,OPC2,10,3,0.41,,,,,,,,,,
OPC,2010-08-13,2010,AUG,,,OPC2,20,1,0.39,7,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2010-08-13,2010,AUG,,,OPC2,20,2,0.35,90,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2010-08-13,2010,AUG,,,OPC2,20,3,0.37,,,,,,,,,,
OPC,2010-08-13,2010,AUG,,,OPC2,30,1,0.38,105,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2010-08-13,2010,AUG,,,OPC2,30,2,0.35,160,0.0,0.0,2.0,,0.0,0.0,0.0,,0.0
OPC,2010-08-13,2010,AUG,,,OPC2,30,3,0.35,,,,,,,,,,
OPC,2010-08-13,2010,AUG,,,OPC2,40,1,0.42,115,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2010-08-13,2010,AUG,,,OPC2,40,2,0.4,140,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2010-08-13,2010,AUG,,,OPC2,40,3,0.4,,,,,,,,,,
OPC,2010-08-13,2010,AUG,,,OPC2,50,1,0.41,140,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2010-08-13,2010,AUG,,,OPC2,50,2,0.42,160,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2010-08-13,2010,AUG,,,OPC2,50,3,0.42,,,,,,,,,,
OPC,2010-08-13,2010,AUG,,,OPC2,60,1,0.37,117,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2010-08-13,2010,AUG,,,OPC2,60,2,0.35,57,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2010-08-13,2010,AUG,,,OPC2,60,3,0.35,,,,,,,,,,
OPC,2010-08-13,2010,AUG,12:53:00,High at 11:30,OPC3,10,1,0.26,22,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2010-08-13,2010,AUG,,,OPC3,10,2,0.22,2,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2010-08-13,2010,AUG,,,OPC3,10,3,0.22,,,,,,,,,,
OPC,2010-08-13,2010,AUG,,,OPC3,20,1,0.21,30,0.0,0.0,9.0,,0.0,0.0,0.0,,0.0
OPC,2010-08-13,2010,AUG,,,OPC3,20,2,0.24,30,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2010-08-13,2010,AUG,,,OPC3,20,3,0.24,,,,,,,,,,
OPC,2010-08-13,2010,AUG,,,OPC3,30,1,0.22,25,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2010-08-13,2010,AUG,,,OPC3,30,2,0.23,20,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2010-08-13,2010,AUG,,,OPC3,30,3,0.23,,,,,,,,,,
OPC,2010-08-13,2010,AUG,,,OPC3,40,1,0.27,10,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2010-08-13,2010,AUG,,,OPC3,40,2,0.2,5,0.0,0.0,2.0,,0.0,0.0,0.0,,0.0
OPC,2010-08-13,2010,AUG,,,OPC3,40,3,0.25,,,,,,,,,,
OPC,2010-08-13,2010,AUG,,,OPC3,50,1,0.25,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2010-08-13,2010,AUG,,,OPC3,50,2,0.25,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2010-08-13,2010,AUG,,,OPC3,50,3,0.18,,,,,,,,,,
OPC,2010-08-13,2010,AUG,,,OPC3,60,1,0.28,40,0.0,0.0,3.0,,0.0,0.0,0.0,,0.0
OPC,2010-08-13,2010,AUG,,,OPC3,60,2,0.22,40,0.0,2.0,8.0,,0.0,0.0,0.0,,0.0
OPC,2010-08-13,2010,AUG,,,OPC3,60,3,0.22,,,,,,,,,,
OPC,2010-08-13,2010,AUG,09:04:00,High at 11:30,OPCC1,10,1,0.24,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2010-08-13,2010,AUG,,,OPCC1,10,2,0.24,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2010-08-13,2010,AUG,,,OPCC1,10,3,0.25,,,,,,,,,,
OPC,2010-08-13,2010,AUG,,,OPCC1,20,1,0.25,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2010-08-13,2010,AUG,,,OPCC1,20,2,0.24,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2010-08-13,2010,AUG,,,OPCC1,20,3,0.28,,,,,,,,,,
OPC,2010-08-13,2010,AUG,,,OPCC1,30,1,0.21,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2010-08-13,2010,AUG,,,OPCC1,30,2,0.25,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2010-08-13,2010,AUG,,,OPCC1,30,3,0.24,,,,,,,,,,
OPC,2010-08-13,2010,AUG,,,OPCC1,40,1,0.28,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2010-08-13,2010,AUG,,,OPCC1,40,2,0.26,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2010-08-13,2010,AUG,,,OPCC1,40,3,0.24,,,,,,,,,,
OPC,2010-08-13,2010,AUG,,,OPCC1,50,1,0.32,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2010-08-13,2010,AUG,,,OPCC1,50,2,0.26,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2010-08-13,2010,AUG,,,OPCC1,50,3,0.33,,,,,,,,,,
OPC,2010-08-13,2010,AUG,,,OPCC1,60,1,0.29,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2010-08-13,2010,AUG,,,OPCC1,60,2,0.3,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2010-08-13,2010,AUG,,,OPCC1,60,3,0.28,,,,,,,,,,
OPC,2010-08-13,2010,AUG,08:09:00,High at 11:30,OPCC2,10,1,0.28,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2010-08-13,2010,AUG,,,OPCC2,10,2,0.34,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2010-08-13,2010,AUG,,,OPCC2,10,3,0.3,,,,,,,,,,
OPC,2010-08-13,2010,AUG,,,OPCC2,20,1,0.29,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2010-08-13,2010,AUG,,,OPCC2,20,2,0.26,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2010-08-13,2010,AUG,,,OPCC2,20,3,0.3,,,,,,,,,,
OPC,2010-08-13,2010,AUG,,,OPCC2,30,1,0.27,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2010-08-13,2010,AUG,,,OPCC2,30,2,0.31,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2010-08-13,2010,AUG,,,OPCC2,30,3,0.32,,,,,,,,,,
OPC,2010-08-13,2010,AUG,,,OPCC2,40,1,0.31,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2010-08-13,2010,AUG,,,OPCC2,40,2,0.33,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2010-08-13,2010,AUG,,,OPCC2,40,3,0.3,,,,,,,,,,
OPC,2010-08-13,2010,AUG,,,OPCC2,50,1,0.32,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2010-08-13,2010,AUG,,,OPCC2,50,2,0.34,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2010-08-13,2010,AUG,,,OPCC2,50,3,0.3,,,,,,,,,,
OPC,2010-08-13,2010,AUG,,,OPCC2,60,1,0.32,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
